3.495756e+01
3.580960e+01
3.476650e+01
3.402046e+01
3.388424e+01
3.371326e+01
3.318517e+01
3.241004e+01
3.198566e+01
3.180572e+01
3.148923e+01
3.126179e+01
3.096289e+01
3.079048e+01
3.071819e+01
3.066896e+01
